"type","language","license","rightsHolder","accessRights","datasetID","institutionCode","datasetName","basisOfRecord","occurrenceID","recordedBy","individualCount","occurrenceRemarks","samplingProtocol","samplingEffort","eventDate","continent","countryCode","municipality","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","identifiedBy","scientificName","kingdom","scientificNameAuthorship","nomenclaturalCode","status"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21172","Rato",5,"Identified","Fish traps=3","times-visited=3","2020-6-8","Europe","BE","LIERDE ",164705.090533666,113962.826841387,"Lambert coordinates","Belgian Datum 72",50.791700429217,3.85764110582596,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21173","Rato",1,"Identified","Fish traps=2","times-visited=3","2020-6-8","Europe","BE","LIERDE ",164755.587503483,114031.842891412,"Lambert coordinates","Belgian Datum 72",50.7921586295554,3.85861500585558,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21231","Rato",1,"Catch","Bait trap=2, , Fish traps=2","times-visited=5","2020-6-15","Europe","BE","",216566.895361026,84026.0680672733,"Lambert coordinates","Belgian Datum 72",51.2552299666816,3.42373292378783,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21233","Rato",0,"Identified","","times-visited=1","2020-6-15","Europe","BE","",157833.445885905,92513.5816035161,"Lambert coordinates","Belgian Datum 72",50.7282094452959,3.55451715489567,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21234","Rato",1,"Identified","","times-visited=1","2020-6-15","Europe","BE","",157848.189673552,92487.844362851,"Lambert coordinates","Belgian Datum 72",50.7283394452509,3.55415035472169,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21377","Rato",0,"Identified","Conibear trap=1, Fish traps=3",,"2020-6-23","Europe","BE","",157894.381802943,92425.6448423532,"Lambert coordinates","Belgian Datum 72",50.7287485451679,3.55326225424871,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21376","Rato",0,"Identified","Conibear trap=1",,"2020-6-23","Europe","BE","",157838.763169426,92500.4009569484,"Lambert coordinates","Belgian Datum 72",50.7282559452674,3.55432965481767,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21375","Rato",0,"Identified","Conibear trap=1",,"2020-6-23","Europe","BE","",157832.850264253,92495.859632504,"Lambert coordinates","Belgian Datum 72",50.7282023452385,3.55426625482931,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21772","Rato",5,"Catch","Fish traps=2, Conibear trap=4",,"2020-7-16","Europe","BE","GERAARDSBERGEN ",161666.626305892,111107.662417096,"Lambert coordinates","Belgian Datum 72",50.7642029128626,3.81746770926733,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21771","Rato",1,"Catch","Conibear trap=1",,"2020-7-16","Europe","BE","GERAARDSBERGEN ",161681.732922899,111128.664636304,"Lambert coordinates","Belgian Datum 72",50.764340112965,3.81776380927698,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21770","Rato",2,"Catch","Fish traps=1",,"2020-7-16","Europe","BE","BRAKEL ",161668.070627124,110938.759062409,"Lambert coordinates","Belgian Datum 72",50.7642046123436,3.81507350859039,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21769","Rato",3,"Catch","Fish traps=3, Conibear trap=1",,"2020-7-16","Europe","BE","BRAKEL ",161586.974683644,110904.550945258,"Lambert coordinates","Belgian Datum 72",50.7634733120371,3.81459720885017,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21812","Rato",9,"Catch","Conibear trap=3","times-visited=3","2020-7-29","Europe","BE","BRAKEL ",170510.555582711,107427.946161253,"Lambert coordinates","Belgian Datum 72",50.8434469234227,3.76429205131807,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21827","Rato",1,"Catch","Conibear trap=1",,"2020-7-31","Europe","BE","BRAKEL ",161616.648762695,110896.284723154,"Lambert coordinates","Belgian Datum 72",50.7637395120849,3.81447690867269,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21857","Rato",11,"Catch","Fish traps=2, Conibear trap=5",,"2020-8-4","Europe","BE","ASSENEDE ",217790.136435816,104508.433705573,"Lambert coordinates","Belgian Datum 72",51.2682020350732,3.71695470461813,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:21995","Rato",0,"Identified","Fish traps=4",,"2020-8-25","Europe","BE","WORTEGEM-PETEGEM ",168684.300966038,93752.5413527489,"Lambert coordinates","Belgian Datum 72",50.825870276002,3.57041330576556,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:22003","Rato",0,"Identified","Fish traps=5",,"2020-8-26","Europe","BE","OUDENAARDE ",169851.931904225,94443.4801802755,"Lambert coordinates","Belgian Datum 72",50.8364324810856,3.58004340269527,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:2163","Rato",1,"Catch","",,"2018-1-12","Europe","BE","SINT-LAUREINS ",216582.171278326,101590.103953004,"Lambert coordinates","Belgian Datum 72",51.2571076227204,3.67530469823462,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:14001","Rato",0,"Catch","",,"2019-4-12","Europe","BE","",215649.421583341,84216.5968254797,"Lambert coordinates","Belgian Datum 72",51.2470058649108,3.42662842929688,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:16724","Rato",0,"Catch","",,"2019-8-30","Europe","BE","",159778.913295297,113780.152602956,"Lambert coordinates","Belgian Datum 72",50.7474053164489,3.85553262904519,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:17383","Rato",6,"Catch","",,"2019-9-27","Europe","BE","GERAARDSBERGEN ",165016.508151527,119115.368775402,"Lambert coordinates","Belgian Datum 72",50.7947955458417,3.93069102489256,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:17357","Rato",2,"Catch","",,"2019-10-7","Europe","BE","RONSE ",158472.728755374,91982.3814687065,"Lambert coordinates","Belgian Datum 72",50.7339035451881,3.54689374963751,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:17518","Rato",0,"Catch","",,"2019-10-11","Europe","BE","",215905.958627076,84148.680670453,"Lambert coordinates","Belgian Datum 72",51.2493037653587,3.425609227695,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18166","Rato",7,"Catch","",,"2019-11-28","Europe","BE","BRAKEL ",161740.677475187,108905.220017112,"Lambert coordinates","Belgian Datum 72",50.7647176062233,3.78624200017418,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18467","Rato",3,"Catch","",,"2019-12-16","Europe","BE","ASSENEDE ",215145.988775282,101378.838479193,"Lambert coordinates","Belgian Datum 72",51.2441816183085,3.67247130455609,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18465","Rato",1,"Catch","",,"2019-12-16","Europe","BE","ASSENEDE ",215121.141522747,101273.547866892,"Lambert coordinates","Belgian Datum 72",51.2439494179114,3.67096690423344,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18461","Rato",1,"Catch","",,"2019-12-16","Europe","BE","ASSENEDE ",215306.789287299,101698.64230187,"Lambert coordinates","Belgian Datum 72",51.2456537197369,3.67702940510759,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18459","Rato",1,"Catch","",,"2019-12-16","Europe","BE","ASSENEDE ",215435.242998676,101993.26073811,"Lambert coordinates","Belgian Datum 72",51.2468328210013,3.6812314057152,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18457","Rato",3,"Catch","",,"2019-12-16","Europe","BE","ASSENEDE ",215710.930148114,102456.743300751,"Lambert coordinates","Belgian Datum 72",51.2493490231818,3.68783260630257,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18537","Rato",2,"Catch","",,"2019-12-19","Europe","BE","ASSENEDE ",214193.341589057,105328.943317345,"Lambert coordinates","Belgian Datum 72",51.2359383282665,3.72915382612832,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18533","Rato",1,"Catch","",,"2019-12-19","Europe","BE","ASSENEDE ",215621.340685572,103475.963038425,"Lambert coordinates","Belgian Datum 72",51.24862682616,3.70244081109082,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18704","Rato",3,"Catch","",,"2020-1-6","Europe","BE","OUDENAARDE ",169851.59081619,94443.1243343197,"Lambert coordinates","Belgian Datum 72",50.8364293810836,3.58003840269555,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18715","Rato",3,"Catch","",,"2020-1-7","Europe","BE","BRAKEL ",161733.00373611,108865.242172784,"Lambert coordinates","Belgian Datum 72",50.7646458060803,3.78567620005326,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18697","Rato",4,"Catch","",,"2020-1-8","Europe","BE","LIERDE ",165771.759925671,114251.302591704,"Lambert coordinates","Belgian Datum 72",50.801306932758,3.86162920178832,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18721","Rato",1,"Catch","",,"2020-1-9","Europe","BE","MALDEGEM ",215560.359777188,84160.8931560912,"Lambert coordinates","Belgian Datum 72",51.2461990645002,3.42584692951828,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18736","Rato",1,"Catch","",,"2020-1-9","Europe","BE","ASSENEDE ",215088.962240228,101248.957429995,"Lambert coordinates","Belgian Datum 72",51.2436581177499,3.6706191042907,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18733","Rato",2,"Catch","",,"2020-1-9","Europe","BE","ASSENEDE ",215173.189532694,101462.30629072,"Lambert coordinates","Belgian Datum 72",51.2444331186429,3.67366290477419,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18809","Rato",1,"Catch","",,"2020-1-14","Europe","BE","ASSENEDE ",213725.152750774,104632.035429873,"Lambert coordinates","Belgian Datum 72",51.2316759248566,3.71923452550874,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18795","Rato",1,"Catch","",,"2020-1-14","Europe","BE","ASSENEDE ",215069.836214896,101202.819738034,"Lambert coordinates","Belgian Datum 72",51.2434823175544,3.66996100419076,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18830","Rato",1,"Catch","",,"2020-1-16","Europe","BE","BRAKEL ",164783.385036717,107011.965068616,"Lambert coordinates","Belgian Datum 72",50.7919332078802,3.75905297776298,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19292","Rato",1,"Catch","",,"2020-1-22","Europe","BE","OUDENAARDE ",175337.250836571,100448.09373048,"Lambert coordinates","Belgian Datum 72",50.886282313675,3.66454469946354,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18948","Rato",1,"Catch","",,"2020-1-23","Europe","BE","ASSENEDE ",210438.721300655,103076.848249704,"Lambert coordinates","Belgian Datum 72",51.2020131114217,3.69739543537298,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18966","Rato",2,"Catch","",,"2020-1-24","Europe","BE","GERAARDSBERGEN ",167292.354722449,117855.100242438,"Lambert coordinates","Belgian Datum 72",50.8151860476391,3.91261810882678,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:18965","Rato",0,"Catch","",,"2020-1-24","Europe","BE","ZOTTEGEM ",172407.388731606,107684.227309446,"Lambert coordinates","Belgian Datum 72",50.8605166289579,3.76771294302902,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","absent"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19085","Rato",1,"Catch","",,"2020-1-28","Europe","BE","",215904.540332709,84146.4630771543,"Lambert coordinates","Belgian Datum 72",51.2492907653478,3.42557772769291,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19104","Rato",1,"Catch","",,"2020-1-28","Europe","BE","ASSENEDE ",216971.8382122,104404.120102981,"Lambert coordinates","Belgian Datum 72",51.2608390326067,3.71556320827513,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19120","Rato",1,"Catch","",,"2020-1-30","Europe","BE","ASSENEDE ",215159.119281439,101356.091118917,"Lambert coordinates","Belgian Datum 72",51.244297718271,3.67214380439339,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19117","Rato",1,"Catch","",,"2020-1-30","Europe","BE","RONSE ",160641.322850355,96651.2334068369,"Lambert coordinates","Belgian Datum 72",50.7538431652397,3.6127137571945,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19190","Rato",1,"Catch","",,"2020-2-4","Europe","BE","BRAKEL ",170428.992579927,107446.941089107,"Lambert coordinates","Belgian Datum 72",50.8427151232782,3.76457115179479,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19209","Rato",1,"Catch","",,"2020-2-4","Europe","BE","MALDEGEM ",216668.390289286,83915.1543628916,"Lambert coordinates","Belgian Datum 72",51.2561294665884,3.42212582279846,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19229","Rato",1,"Catch","",,"2020-2-6","Europe","BE","ASSENEDE ",218477.776118853,102977.503500798,"Lambert coordinates","Belgian Datum 72",51.2742597320489,3.69493139462625,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19253","Rato",1,"Catch","",,"2020-2-7","Europe","BE","GERAARDSBERGEN ",167257.923518403,117857.21471492,"Lambert coordinates","Belgian Datum 72",50.8148766475598,3.91265110900216,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19494","Rato",2,"Catch","",,"2020-2-24","Europe","BE","WORTEGEM-PETEGEM ",169865.538440982,94617.6518424473,"Lambert coordinates","Belgian Datum 72",50.8365713816693,3.58251380332108,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19627","Rato",2,"Catch","",,"2020-3-5","Europe","BE","BRAKEL ",161734.877905135,108864.565474149,"Lambert coordinates","Belgian Datum 72",50.7646626060828,3.78566640004142,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19720","Rato",1,"Catch","",,"2020-3-10","Europe","BE","GERAARDSBERGEN ",159802.656931106,113755.276151507,"Lambert coordinates","Belgian Datum 72",50.7476172164309,3.85517782883134,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","RATO","http://www.inbo.be/en/norms-for-data-use","insert doi","INBO","Mica Rato Muskrat Occurrences in East Flanders, Belgium","HumanObservation","MICA:RATO:19747","Rato",1,"Catch","",,"2020-3-12","Europe","BE","BRAKEL ",164756.776239756,107074.339079767,"Lambert coordinates","Belgian Datum 72",50.7916986080082,3.75994067814147,"WGS84","30","Rato","Ondatra zibethicus","Animal","Linnaeus, 1766","ICZN","present"
